id,pardon_date,minister,crime,gender
BOE-A-2005-8734,2005-05-13,Juan Fernando López Aguilar,"un delito de lesiones, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de derecho de sufragio",Hombre
BOE-A-2005-8737,2005-05-13,Juan Fernando López Aguilar,"un delito de lesiones, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de derecho de sufragio",Hombre
BOE-A-2005-8741,2005-05-13,Juan Fernando López Aguilar,"un delito de lesiones, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de derecho de sufragio",Hombre
BOE-A-2005-8817,2005-05-13,Juan Fernando López Aguilar,"un delito de malversación de caudales públicos, a la pena de tres años de prisión, con las accesorias de inhabilitación absoluta para empleo o cargo público",Mujer
BOE-A-2005-10409,2005-06-06,Juan Fernando López Aguilar,"un delito de robo con fuerza en las cosas, a la pena de seis meses de prisión",Hombre
BOE-A-2005-14681,2005-07-15,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y tres meses de prisión y multa de 223 euros",Hombre
BOE-A-2005-15024,2005-07-29,Juan Fernando López Aguilar,"un delito continuado de apropiación indebida, a la pena de cinco años de prisión y multa de 10 meses con una cuota diaria de 5.000 pesetas, y de un delito de falsedad en documento mercantil, a la pena de dos años de prisión y multa de 10 meses con una cuota diaria de 5.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2005-15025,2005-07-29,Juan Fernando López Aguilar,"un delito de robo con violencia e intimidación, a la pena de un año de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2005-17816,2005-10-13,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 500.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2005-21480,2005-12-09,Juan Fernando López Aguilar,"un delito de robo con violencia, a la pena de dos años y cinco meses de prisión, con las accesorias de legales",Hombre
BOE-A-2005-21482,2005-12-09,Juan Fernando López Aguilar,"un delito de daños, a la pena de un año de prisión y multa de seis meses con una cuota diaria de dos euros y de un delito de quebrantamiento de condena, a la pena de 27 meses de prisión e inhabilitación especial para el derecho de sufragio pasivo",Hombre
BOE-A-2006-1413,2005-12-30,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 300 euros",Hombre
BOE-A-2006-3023,2006-02-03,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 8.000 euros, con las accesorias de suspensión de derecho de sufragio",Mujer
BOE-A-2006-3029,2006-02-03,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 100.000 pesetas",Hombre
BOE-A-2006-4377,2006-02-17,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 112.000 pesetas",Mujer
BOE-A-2006-6210,2006-03-17,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 5.000.000 de pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-6293,2006-03-17,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 30 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-7132,2006-03-24,Juan Fernando López Aguilar,"un delito de lesiones, a la pena de dos años y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-7140,2006-03-31,Juan Fernando López Aguilar,"un delito de robo con intimidación, a la pena de tres años y seis meses de prisión",Hombre
BOE-A-2006-9125,2006-05-05,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.500 euros",Mujer
BOE-A-2006-9136,2006-05-05,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 2.000 euros",Mujer
BOE-A-2006-9354,2006-05-12,Juan Fernando López Aguilar,"un delito de hurto, a la pena de un año de prisión, y de un delito de falsificación de documento mercantil, a la pena de un año y seis meses de prisión y multa de 11 meses, con una cuota diaria de 12 euros",Mujer
BOE-A-2006-9357,2006-05-12,Juan Fernando López Aguilar,"un delito de falsedad en documento oficial, a la pena de tres años de prisión y multa de seis meses, con una cuota diaria de seis euros, y dos años de inhabilitación especial para empleo o cargo público, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-12658,2006-06-23,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 5.915,31 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-14254,2006-07-14,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.500 euros",Mujer
BOE-A-2006-14255,2006-07-14,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 700 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-14442,2006-07-21,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 300 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-14446,2006-07-21,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 275 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-16066,2006-07-28,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 5.915,31 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-16545,2006-09-01,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y dos meses de prisión y multa de 270 euros",Hombre
BOE-A-2006-16968,2006-09-15,José Antonio Alonso,"un delito de abandono de destino, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-16971,2006-09-15,José Antonio Alonso,"un delito de insulto a superior, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-16973,2006-09-15,José Antonio Alonso,"un delito de quebrantamiento especial del deber de presencia, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2006-19979,2006-10-27,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 300 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2006-19980,2006-10-27,Juan Fernando López Aguilar,"un delito de robo con intimidación, a la pena de tres años y nueve meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2006-20734,2006-11-08,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 39.000 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2006-21948,2006-11-24,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de seis años y un día de prisión y multa de 125.067,07 euros",Mujer
BOE-A-2007-447,2006-12-07,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 300 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-594,2006-12-15,Juan Fernando López Aguilar,"un delito continuado de falsedad en documento mercantil en concurso medial con un delito continuado de estafa, a la pena de tres años y seis meses de prisión y multa de nueve meses con una cuota diaria de seis euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2007-598,2006-12-15,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 72.121,45 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2007-1950,2007-01-12,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa del triple del valor de la droga, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-1959,2007-01-12,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 7.046,58 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2007-2716,2007-01-19,Juan Fernando López Aguilar,"un delito continuado de apropiación indebida, a la pena de ocho meses de prisión, y de un delito continuado de falsedad en documento mercantil, a la pena de 18 meses de prisión y multa de 10 meses con una cuota diaria de seis euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-5093,2007-02-02,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de cuatro años y seis meses de prisión y multa de 1.600.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-5096,2007-02-02,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 250.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-5191,2007-02-09,Juan Fernando López Aguilar,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 100.000 pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2007-5537,2007-02-23,Mariano Fernández,"un delito de robo con intimidación y uso de armas, a la pena de un año y seis meses de prisión, y de un delito de lesiones, a la pena de seis meses de prisión",Hombre
BOE-A-2007-6680,2007-03-09,Mariano Fernández,"un delito de robo con fuerza, a la pena de un año de prisión, con las accesorias legales",Hombre
BOE-A-2007-9572,2007-04-20,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años y tres meses de prisión y multa de 150 euros",Hombre
BOE-A-2007-12405,2007-06-08,José Antonio Alonso,"un delito de «abandono de servicio», a la pena de cinco meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2007-12422,2007-06-08,José Antonio Alonso,"un delito de abandono de residencia, a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2007-14444,2007-07-06,Mariano Fernández,"un delito de robo con fuerza en casa habitada, a la pena de dos años de prisión; y de un delito de robo con violencia, a la pena de un año de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2007-14823,2007-07-13,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, multa de 1.500 euros, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Mujer
BOE-A-2007-16305,2007-07-27,Mariano Fernández,"un delito de malversación de caudales públicos, a la pena de tres años y seis meses de prisión e inhabilitación absoluta por tiempo de siete años, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2007-17237,2007-09-10,Mariano Fernández,"un delito de robo con fuerza en casa habitada, a la pena de dos años de prisión, con accesorias legales",Hombre
BOE-A-2007-18499,2007-09-28,Mariano Fernández,"un delito contra la salud pública, a la pena de siete años de prisión y multa de 150.000 euros",Hombre
BOE-A-2007-18978,2007-10-05,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 200 euros",Hombre
BOE-A-2007-20245,2007-11-02,Mariano Fernández,"un delito de robo con violencia e intimidación, a la pena de tres años y seis meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2007-20322,2007-11-12,Mariano Fernández,"un delito de robo con fuerza en casa habitada, a la pena de dos años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2007-21260,2007-11-23,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 12.263 euros",Hombre
BOE-A-2008-554,2007-11-30,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 60 euros",Mujer
BOE-A-2008-555,2007-11-30,Mariano Fernández,"un delito de robo con fuerza en casa habitada, a la pena de seis meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2008-558,2007-11-30,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 12 euros",Hombre
BOE-A-2008-1129,2007-12-14,Mariano Fernández,"un delito continuado de robo con fuerza, a la pena de un año de prisión",Hombre
BOE-A-2008-1145,2007-12-28,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 100 euros e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2008-6129,2008-03-14,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 1.200 euros",Hombre
BOE-A-2008-6496,2008-03-28,Mariano Fernández,"un delito de alzamiento de bienes, con la atenuante de dilación indebida, a la pena de cuatro meses de arresto mayor, con accesorias legales de suspensión en cargo público y derecho de sufragio durante su cumplimiento",Hombre
BOE-A-2008-8376,2008-04-21,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 30 euros, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2008-8377,2008-04-21,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 16.175,02 euros, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Mujer
BOE-A-2008-9542,2008-05-09,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 6.979 euros, con la accesoria de suspensión del derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2008-10848,2008-05-30,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 900 euros",Mujer
BOE-A-2008-12793,2008-07-04,Mariano Fernández,"un delito de apropiación indebida, a la pena de dos años y seis meses de prisión",Hombre
BOE-A-2008-13497,2008-07-11,Mariano Fernández,"un delito continuado de falsedad en documento oficial en concurso real con un delito continuado de apropiación indebida, a la pena de dos años y tres meses de prisión por el delito de apropiación indebida e inhabilitación para el ejercicio del derecho de sufragio pasivo y para el desempeño de la profesión de gestor, asesor o administrador contable, laboral, mercantil y empresarial durante el tiempo de la condena y un año y nueve meses de prisión e inhabilitación para el ejercicio del derecho de sufragio pasivo y multa de nueve meses con una cuota diaria de tres euros, por el delito de falsedad",Hombre
BOE-A-2008-15977,2008-09-12,Mariano Fernández,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2008-16761,2008-09-26,Mariano Fernández,"un delito de asesinato en grado de tentativa inacabada, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y prohibición de acercamiento a su hijo menor de dos años, durante tres años a cumplir simultáneamente con la pena de privación de libertad, y de un delito de quebrantamiento de medida cautelar, a la pena de multa de 12 meses con una cuota diaria de tres euros",Mujer
BOE-A-2008-18596,2008-10-24,Carme Chacón,"un delito de «abandono de destino», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2008-18606,2008-10-24,Carme Chacón,"un delito de «atentado contra los medios o recursos de la Defensa Nacional», a la pena de cinco años de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2008-18610,2008-10-24,Carme Chacón,"un delito de «deslealtad», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2008-19219,2008-11-03,Mariano Fernández,"un delito de alzamiento de bienes, a la pena de un año y seis meses de prisión y multa de 14 meses con una cuota diaria de 500 pesetas",Hombre
BOE-A-2008-19220,2008-11-03,Mariano Fernández,"un delito de alzamiento de bienes, a la pena de un año de prisión y multa de 12 meses con una cuota diaria de 500 pesetas",Mujer
BOE-A-2008-19222,2008-11-03,Mariano Fernández,"un delito de presentación en juicio de documento privado falso, a la pena de tres meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2008-19496,2008-11-14,Mariano Fernández,"un delito contra la salud pública, a la pena de cuatro años de prisión, con la accesoria de inhabilitación especial de suspensión del derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-159,2008-12-05,Mariano Fernández,"un delito contra la salud pública, a la pena de ocho años y un día de prisión mayor y multa de 101.000.000 de pesetas, con las accesorias de suspensión de cargo público y derecho de sufragio activo y pasivo durante el tiempo de la condena",Mujer
BOE-A-2009-835,2008-12-12,Mariano Fernández,"un delito contra la salud pública, a la pena de diez años de prisión y multa de 72.000.000 de pesetas",Mujer
BOE-A-2009-1737,2008-12-26,Carme Chacón,"un delito de «abandono de destino», a la pena de cuatro meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2009-1738,2008-12-26,Carme Chacón,"un delito de «insulto a un superior», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-1740,2008-12-26,Carme Chacón,"un delito de «insulto a un superior», a la pena de siete meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-1741,2008-12-26,Carme Chacón,"un delito de «deserción», a la pena de dos años y cuatro meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-1820,2008-12-26,Carme Chacón,"un delito de «abandono de destino», a la pena de cuatro meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-3182,2009-01-23,Mariano Fernández,"un delito contra la salud pública, a la pena de nueve años de prisión y multa de 72 euros, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Mujer
BOE-A-2009-3193,2009-01-23,Mariano Fernández,"un delito de lesiones agravadas, a la pena de tres años de prisión, privación del derecho a la tenencia y porte de armas por igual tiempo, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2009-6235,2009-03-20,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena y multa de 100 euros",Hombre
BOE-A-2009-6695,2009-04-03,Francisco Camaño,"un delito de falsedad en concurso medial con otro de estafa, a la pena de tres años y seis meses de prisión y multa de nueve meses con una cuota diaria de 200 pesetas",Hombre
BOE-A-2009-7730,2009-04-08,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años y tres meses de prisión y multa de 75 euros e inhabilitación para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-8986,2009-05-08,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 60 euros",Mujer
BOE-A-2009-10948,2009-05-22,Francisco Camaño,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 3.000 euros",Hombre
BOE-A-2009-12492,2009-06-29,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 150 euros",Mujer
BOE-A-2009-12500,2009-06-29,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 90 euros",Hombre
BOE-A-2009-12713,2009-07-03,Francisco Camaño,"un delito intentado de robo con escalamiento en casa habitada, a la pena de nueve meses y un día de prisión",Hombre
BOE-A-2009-13727,2009-07-10,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 200 euros",Hombre
BOE-A-2009-14392,2009-07-31,Francisco Camaño,"un delito contra la salud pública, a la pena de seis años y un día de prisión y multa de 60.000 pesetas, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2009-15080,2009-07-31,Carme Chacón,"un delito de «Abandono de destino», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-15081,2009-07-31,Carme Chacón,"un delito de «Abandono de residencia», a la pena de cuatro meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-15082,2009-07-31,Carme Chacón,"un delito de «Desobediencia», a la pena de cinco meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-15083,2009-07-31,Carme Chacón,"un delito de «Abandono de destino o residencia», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2009-15213,2009-08-28,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 240 euros",Hombre
BOE-A-2009-15214,2009-08-28,Francisco Camaño,"un delito de lesiones, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2009-17042,2009-10-02,Francisco Camaño,"un delito continuado de estafa en concurso medial con un delito continuado de falsedad en documento mercantil, a la pena de dos años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de condena",Hombre
BOE-A-2010-230,2009-11-27,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 45.000 pesetas",Mujer
BOE-A-2010-277,2009-12-04,Francisco Camaño,"un delito de tenencia ilícita de armas, a la pena de seis meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante igual tiempo",Hombre
BOE-A-2010-312,2009-12-11,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 900 euros con accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2010-790,2009-12-18,Francisco Camaño,"un delito continuado de robo con fuerza en las cosas, a la pena de dos años de prisión e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2010-1745,2009-12-23,Francisco Camaño,"dos delitos de lesiones, a la pena de un año de prisión y dos años de prisión, con suspensión del derecho de sufragio pasivo por todo el tiempo de la condena",Hombre
BOE-A-2010-1763,2010-01-08,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 1.630,96 euros",Mujer
BOE-A-2010-4196,2010-02-12,Francisco Camaño,"un delito de lesiones, a la pena de tres años de prisión, e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2010-5621,2010-03-05,Francisco Camaño,"un delito contra la salud pública, a la pena de cuatro años y seis meses de prisión e inhabilitación especial para el derecho de sufragio pasivo por el tiempo de la condena y multa de 100.000 euros",Hombre
BOE-A-2010-5633,2010-03-05,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 28.816,52 euros",Mujer
BOE-A-2010-5637,2010-03-05,Francisco Camaño,"un delito de apropiación indebida, a la pena de un año de prisión, con accesorias legales",Hombre
BOE-A-2010-5700,2010-03-15,Francisco Camaño,"un delito de robo con fuerza en las cosas, a la pena de un año y seis meses de prisión e inhabilitación para el ejercicio del derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2010-10868,2010-06-11,Francisco Camaño,"un delito de robo con fuerza continuado, a la pena de 24 meses de prisión e inhabilitación especial para el ejercicio de derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2010-11777,2010-07-02,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión, inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 3.000 euros",Hombre
BOE-A-2010-14350,2010-09-03,Francisco Camaño,"un delito contra la salud pública, a la pena de nueve años y un día de prisión e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 200.000 euros",Hombre
BOE-A-2010-15478,2010-09-10,Francisco Camaño,"un delito de apropiación indebida, a la pena de dos años y seis meses de prisión e inhabilitación especial para el ejercicio del derecho de sufragio por el tiempo de la condena",Hombre
BOE-A-2010-15495,2010-09-17,Francisco Camaño,"un delito contra la salud pública, a la pena de 12 años de prisión y multa de 7.808.049 euros; y un delito de receptación, a la pena de cinco años de prisión y multa de 700.000 euros e inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de las respectivas condenas",Hombre
BOE-A-2010-18804,2010-11-15,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión, inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 1.500 euros",Hombre
BOE-A-2011-1402,2011-01-07,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena y multa de 90 euros",Hombre
BOE-A-2011-2251,2011-02-04,Carme Chacón,"un delito de «extralimitación en el ejercicio del mando», a la pena de tres meses y un día de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2011-2252,2011-02-04,Carme Chacón,"un delito de «desobediencia», a la pena de seis meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2011-2254,2011-02-04,Carme Chacón,"un delito de «abandono de destino», a la pena de cinco meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2011-4009,2011-02-04,Francisco Camaño,"un delito de robo con fuerza en las cosas, a la pena de nueve meses de prisión, con la accesoria de inhabilitación especial para el derecho de sufragio pasivo durante igual tiempo",Hombre
BOE-A-2011-4594,2011-02-18,Francisco Camaño,"un delito contra la salud pública, a la pena de tres años y tres meses de prisión y multa de 250 euros e inhabilitación especial para el derecho de sufragio pasivo por el tiempo de la condena",Mujer
BOE-A-2011-5423,2011-03-04,Francisco Camaño,"de un delito de malversación de caudales públicos en concurso medial con un delito de falsedad en documento oficial, a la pena de cinco años de prisión e inhabilitación absoluta por tiempo de ocho años, con la privación definitiva de todos los honores, empleos y cargos públicos que tenga, así como la incapacidad para obtenerlos durante la condena",Hombre
BOE-A-2011-6756,2011-03-25,Carme Chacón,"un delito de «abandono de destino», a la pena de cuatro meses de prisión, con las accesorias legales de suspensión de cargo público y derecho de sufragio pasivo durante el tiempo de la condena",Hombre
